0.310346,0.40316,0.446696,0.369302,0.274576,0.358081,0.350899,0.393753,0.382535,0.246446,0.487565,0.393252,0.525012
0.310867,0.39672,0.52512,0.354933,0.300142,0.31231,0.360147,0.37996,0.385576,0.258426,0.452625,0.367208,0.516532
0.306343,0.398274,0.566241,0.34267,0.293313,0.290371,0.363873,0.352702,0.376845,0.295484,0.423453,0.324525,0.509404
0.313632,0.399092,0.539606,0.334559,0.278491,0.301921,0.351397,0.323548,0.364675,0.332731,0.405575,0.280496,0.515645
0.331858,0.39808,0.471092,0.325356,0.268855,0.311813,0.335146,0.311215,0.355747,0.347214,0.395542,0.257468,0.534133
0.345265,0.399957,0.414674,0.313344,0.258853,0.290446,0.326082,0.315554,0.349581,0.344476,0.381438,0.271548,0.553013
0.347169,0.411246,0.393809,0.300335,0.251611,0.255549,0.321817,0.316655,0.344037,0.344687,0.357793,0.320435,0.564869
0.343447,0.42991,0.388355,0.289793,0.254293,0.23708,0.320737,0.301199,0.338072,0.352567,0.33838,0.391361,0.567656
0.339128,0.442516,0.370077,0.286383,0.253541,0.237373,0.316959,0.279428,0.333356,0.351786,0.333277,0.460396,0.557835
0.334837,0.441267,0.343444,0.290203,0.226767,0.246293,0.297338,0.266943,0.334197,0.33357,0.334821,0.497906,0.535767
0.329682,0.429533,0.33268,0.294284,0.177245,0.264407,0.264094,0.26217,0.341612,0.315212,0.333051,0.496434,0.509849
0.320732,0.412351,0.336634,0.291523,0.144936,0.293738,0.236903,0.254722,0.347558,0.304604,0.325911,0.476874,0.487887
0.308285,0.398084,0.339873,0.281437,0.161701,0.317257,0.229126,0.243382,0.339626,0.287489,0.316849,0.463179,0.475418
0.300526,0.393255,0.34293,0.271399,0.206199,0.312615,0.236878,0.235975,0.317642,0.270312,0.314024,0.463101,0.478167
0.304737,0.389862,0.349058,0.271152,0.236689,0.287162,0.244471,0.23657,0.298532,0.27516,0.324501,0.469859,0.493293
0.319303,0.37612,0.352609,0.282665,0.241671,0.274735,0.240552,0.242359,0.295021,0.296536,0.343604,0.474137,0.507854
0.334695,0.353893,0.348176,0.298577,0.236481,0.295398,0.226571,0.250129,0.301186,0.31071,0.361494,0.473737,0.514225
0.337636,0.33401,0.337644,0.312165,0.243355,0.330863,0.210923,0.254518,0.305886,0.307601,0.376822,0.47212,0.516951
0.322415,0.319659,0.330583,0.323436,0.270742,0.348229,0.209611,0.253203,0.306894,0.289827,0.388748,0.468884,0.521658
0.297507,0.305372,0.33249,0.334085,0.300783,0.336136,0.231019,0.258057,0.307083,0.263153,0.389033,0.459795,0.526864
0.267781,0.296534,0.336705,0.340581,0.319042,0.303287,0.250453,0.275549,0.306356,0.246955,0.378389,0.447953,0.529279
0.222186,0.308545,0.338544,0.336226,0.333557,0.263988,0.234648,0.286227,0.30534,0.265489,0.373519,0.441998,0.530835
0.159358,0.336111,0.34354,0.319323,0.348258,0.231374,0.193894,0.273216,0.312728,0.308352,0.385692,0.442263,0.535028
0.107105,0.352699,0.354136,0.299875,0.355677,0.207707,0.177695,0.250797,0.332513,0.338993,0.406833,0.44102,0.539818
0.0999823,0.344486,0.364337,0.294589,0.350141,0.192273,0.207698,0.241781,0.348315,0.346285,0.421397,0.433449,0.540613
0.146945,0.315255,0.372125,0.303173,0.328193,0.194307,0.249664,0.249412,0.34477,0.345819,0.419241,0.419181,0.5365
0.217418,0.273721,0.385528,0.305795,0.2972,0.215827,0.26919,0.26375,0.331353,0.346135,0.400742,0.400282,0.529789
0.265031,0.245638,0.406835,0.297364,0.275107,0.24026,0.269481,0.276282,0.322588,0.345113,0.382032,0.385511,0.524342
0.273704,0.262882,0.418891,0.291453,0.267246,0.256569,0.265051,0.282477,0.316934,0.341699,0.379391,0.382803,0.525884
0.258863,0.318388,0.405495,0.29219,0.264782,0.266378,0.259921,0.281344,0.306979,0.335628,0.382148,0.383793,0.536101
0.237272,0.370339,0.377041,0.295963,0.263569,0.261739,0.253902,0.27683,0.291975,0.326844,0.371668,0.376842,0.541657
0.218929,0.392395,0.356555,0.304366,0.267614,0.239372,0.250453,0.276187,0.277478,0.318236,0.356717,0.368137,0.52335
0.200914,0.387871,0.350125,0.31979,0.279912,0.224426,0.256709,0.283014,0.269482,0.310101,0.352709,0.368149,0.483501
0.182767,0.36233,0.349268,0.34105,0.295901,0.233307,0.273131,0.292615,0.268837,0.297621,0.350454,0.375559,0.444311
0.18831,0.310005,0.353059,0.360731,0.306784,0.248276,0.283982,0.297957,0.270738,0.282899,0.333152,0.388652,0.419713
0.217776,0.235514,0.364773,0.369351,0.306517,0.256494,0.274801,0.298908,0.270191,0.277999,0.302373,0.408527,0.408672
0.229806,0.166334,0.377324,0.372093,0.295838,0.266651,0.256675,0.301583,0.269885,0.286836,0.278115,0.42573,0.405275
0.209109,0.124971,0.384431,0.38808,0.284424,0.279866,0.254059,0.308344,0.282471,0.295943,0.281382,0.427538,0.402524
0.180778,0.120962,0.392002,0.419938,0.280181,0.282621,0.278103,0.313514,0.313191,0.290749,0.312344,0.416499,0.39685
0.164408,0.165302,0.404621,0.442622,0.274943,0.27098,0.322223,0.313012,0.343392,0.270189,0.346864,0.403898,0.393041
0.153164,0.232134,0.412104,0.43469,0.255612,0.258256,0.367826,0.312509,0.358106,0.243856,0.358389,0.395869,0.400072
0.130504,0.256412,0.402871,0.402196,0.231,0.251717,0.391469,0.320994,0.369651,0.224253,0.339991,0.396726,0.420037
0.103758,0.226568,0.383821,0.373331,0.228126,0.242208,0.380391,0.338496,0.389762,0.216354,0.308048,0.409927,0.441487
0.1014,0.193304,0.368709,0.374051,0.251865,0.230374,0.342496,0.354703,0.423826,0.214867,0.286456,0.430825,0.448133
0.134748,0.172972,0.355981,0.396864,0.277993,0.234755,0.292501,0.363884,0.481813,0.218191,0.284417,0.446607,0.436039
0.179522,0.140292,0.332318,0.413115,0.294137,0.258823,0.233913,0.372954,0.549229,0.23051,0.292004,0.441596,0.417104
0.195037,0.110626,0.293687,0.414242,0.310298,0.284146,0.17675,0.387101,0.597813,0.245145,0.295981,0.41173,0.403586
0.162749,0.135371,0.259486,0.408436,0.331291,0.299139,0.155443,0.397846,0.629514,0.246815,0.29546,0.376999,0.395377
0.101521,0.20452,0.256441,0.39518,0.344212,0.305933,0.184808,0.394071,0.653904,0.237947,0.298779,0.360345,0.386175
0.0465109,0.236966,0.282975,0.363711,0.338228,0.3082,0.228099,0.383857,0.660687,0.236369,0.307266,0.360136,0.375704
0.0287719,0.191614,0.308746,0.310881,0.330582,0.305166,0.249899,0.391499,0.639906,0.244018,0.317846,0.360813,0.369956
0.067506,0.12893,0.318157,0.257831,0.346454,0.292234,0.261997,0.419506,0.592089,0.256085,0.330636,0.361997,0.374021
0.150595,0.130789,0.317324,0.225252,0.38219,0.270828,0.291829,0.440175,0.528564,0.284534,0.334398,0.373683,0.387091
0.231288,0.189469,0.299127,0.214906,0.416993,0.252353,0.331416,0.442819,0.475804,0.336529,0.316361,0.381263,0.399784
0.278691,0.236017,0.262172,0.243835,0.427954,0.245304,0.346027,0.448868,0.454745,0.392808,0.290231,0.361409,0.399912
0.299645,0.251037,0.241958,0.322695,0.396521,0.245772,0.333442,0.469255,0.445125,0.426505,0.280147,0.332795,0.384287
0.291346,0.252492,0.264213,0.403261,0.345609,0.243452,0.3291,0.496464,0.40401,0.443203,0.293665,0.33333,0.360194
0.238175,0.232895,0.302283,0.431321,0.321734,0.236786,0.346274,0.533191,0.33964,0.471868,0.316184,0.367237,0.338165
0.16548,0.194202,0.311363,0.416894,0.317631,0.236406,0.360105,0.572971,0.317734,0.495598,0.317584,0.409796,0.327719
0.12674,0.159751,0.28134,0.404249,0.297543,0.248583,0.351126,0.582474,0.373617,0.467744,0.288941,0.429384,0.33422
0.125168,0.130144,0.249792,0.405715,0.280317,0.266908,0.331947,0.546435,0.456768,0.409946,0.262585,0.408386,0.351287
0.113672,0.0999301,0.259075,0.398108,0.302077,0.278476,0.327097,0.485807,0.477205,0.388684,0.266559,0.369316,0.362744
0.0886447,0.0899405,0.303973,0.369177,0.341118,0.271028,0.340988,0.429765,0.405145,0.402931,0.291673,0.353696,0.365453
0.105173,0.122658,0.348231,0.334682,0.351979,0.244771,0.356101,0.394338,0.310319,0.39834,0.320995,0.372878,0.374853
0.174247,0.179615,0.375232,0.319877,0.326964,0.217111,0.368645,0.37217,0.278248,0.371595,0.352331,0.40401,0.396231
0.225481,0.209557,0.386163,0.332345,0.284126,0.209187,0.401778,0.359797,0.313443,0.366839,0.380502,0.418642,0.414884
0.212493,0.201326,0.373019,0.348673,0.236363,0.226033,0.442904,0.370431,0.360817,0.393774,0.38857,0.407199,0.419266
0.188022,0.211605,0.337054,0.344305,0.200674,0.25098,0.432785,0.394059,0.380471,0.420801,0.371333,0.383894,0.414593
0.217859,0.275761,0.313692,0.323037,0.199333,0.266506,0.374329,0.405153,0.36472,0.422882,0.350406,0.363832,0.413392
0.283401,0.342898,0.320782,0.303179,0.228682,0.268546,0.341329,0.395334,0.329066,0.394893,0.345304,0.348503,0.422004
0.331248,0.353274,0.317707,0.293414,0.262609,0.258178,0.354022,0.367942,0.303078,0.337985,0.347385,0.337453,0.433408
0.354441,0.323382,0.283524,0.285954,0.285467,0.248068,0.362692,0.347218,0.301297,0.273281,0.344547,0.330421,0.424924
0.3726,0.309439,0.258341,0.269762,0.289856,0.260553,0.338175,0.359654,0.315606,0.250175,0.339748,0.320974,0.379145
0.386491,0.335609,0.26218,0.247565,0.263372,0.293278,0.296603,0.377805,0.333141,0.284021,0.336193,0.310186,0.317942
0.387097,0.381543,0.274831,0.232576,0.206359,0.319832,0.264405,0.356924,0.341308,0.325754,0.338968,0.316899,0.284773
0.37779,0.413199,0.29031,0.233245,0.152987,0.324956,0.253371,0.313991,0.340137,0.337843,0.352216,0.345435,0.293785
0.370896,0.413949,0.307201,0.245777,0.145177,0.311873,0.241996,0.293595,0.351329,0.336159,0.360048,0.360959,0.326156
0.372624,0.390575,0.306088,0.261025,0.181481,0.294936,0.206786,0.293747,0.385534,0.342547,0.355296,0.339707,0.35788
0.377863,0.362329,0.280155,0.274111,0.222728,0.289786,0.18509,0.282937,0.419447,0.353006,0.367765,0.308471,0.369964
0.38002,0.347187,0.248794,0.282567,0.244124,0.298777,0.220762,0.256287,0.427853,0.352886,0.410512,0.295821,0.357209
0.378967,0.348398,0.227043,0.286353,0.251222,0.314335,0.27402,0.235554,0.412413,0.340736,0.443436,0.295529,0.340741
0.383736,0.355837,0.206307,0.286167,0.255957,0.32965,0.284434,0.2306,0.385357,0.334556,0.431856,0.286859,0.342098
0.415744,0.359765,0.179883,0.269986,0.260991,0.342275,0.258391,0.236193,0.352536,0.348548,0.395341,0.254575,0.354642
0.479215,0.355761,0.168195,0.232987,0.262537,0.352914,0.235862,0.251444,0.320798,0.37616,0.376655,0.21621,0.369294
0.525279,0.342275,0.181814,0.207074,0.259813,0.357756,0.23681,0.268461,0.30008,0.406379,0.393527,0.219717,0.383931
0.506178,0.322463,0.184006,0.205593,0.258559,0.352482,0.254246,0.271504,0.29604,0.426303,0.426956,0.272243,0.386355
0.4476,0.304684,0.14326,0.185426,0.261707,0.345032,0.265822,0.263418,0.306182,0.416604,0.445672,0.317719,0.378015
0.405639,0.29731,0.0950722,0.144881,0.260281,0.344655,0.259929,0.260869,0.31939,0.392524,0.449567,0.310032,0.378795
0.395862,0.306837,0.101134,0.156101,0.238463,0.344244,0.247912,0.267832,0.325223,0.403232,0.466953,0.265496,0.389906
0.398608,0.331897,0.167717,0.237461,0.201011,0.333763,0.239765,0.271871,0.324562,0.450719,0.493544,0.23787,0.396701
0.391859,0.355396,0.244558,0.318548,0.188158,0.318645,0.237763,0.260493,0.3234,0.487637,0.494923,0.258034,0.396376
0.369554,0.362235,0.292546,0.347867,0.22349,0.309008,0.250505,0.23829,0.320462,0.492616,0.475852,0.307014,0.396524
0.342665,0.353581,0.318181,0.336483,0.270993,0.305354,0.27633,0.228351,0.312253,0.470539,0.466838,0.344546,0.407338
0.320697,0.330504,0.343924,0.315327,0.28867,0.302845,0.293689,0.248919,0.305145,0.424237,0.457835,0.35345,0.434548
0.299744,0.292188,0.371056,0.304424,0.280642,0.301021,0.286187,0.289766,0.306647,0.370103,0.42212,0.354964,0.466542
0.278749,0.250977,0.380943,0.303849,0.27088,0.306456,0.258727,0.322223,0.3134,0.325302,0.373315,0.368405,0.489528
0.26636,0.233716,0.3554,0.299945,0.2685,0.319801,0.231269,0.329677,0.321911,0.283039,0.344465,0.381251,0.504636
0.259576,0.259809,0.290025,0.286447,0.267062,0.326404,0.220614,0.321027,0.336624,0.248967,0.347756,0.385539,0.513997
0.246314,0.301693,0.212483,0.271682,0.26027,0.319376,0.222589,0.314268,0.355818,0.260221,0.372124,0.391961,0.512869
0.230065,0.301165,0.180795,0.266324,0.254821,0.313532,0.219789,0.313438,0.366139,0.326496,0.387723,0.398865,0.488181
0.225156,0.249557,0.223987,0.273149,0.260871,0.319045,0.210811,0.311163,0.360467,0.397187,0.367299,0.396597,0.438225
0.235081,0.204528,0.295795,0.285571,0.273314,0.328495,0.214477,0.304824,0.345497,0.414981,0.324592,0.391418,0.397683
0.248927,0.213805,0.331032,0.29529,0.277467,0.330323,0.237861,0.296289,0.330145,0.374435,0.297531,0.396473,0.388424
0.258256,0.261775,0.326675,0.301428,0.270442,0.319763,0.263553,0.285883,0.320098,0.31748,0.292038,0.407872,0.389507
0.267405,0.303898,0.317547,0.306918,0.262351,0.305698,0.275696,0.276433,0.318218,0.288351,0.294986,0.40336,0.390604
0.281605,0.317136,0.309076,0.311699,0.25612,0.300065,0.274814,0.273595,0.322673,0.295785,0.309253,0.372015,0.393144
0.298375,0.297156,0.287882,0.314877,0.2427,0.30174,0.264782,0.276154,0.32984,0.313503,0.324781,0.335454,0.381402
0.309652,0.250945,0.26159,0.316002,0.22193,0.30451,0.24959,0.272932,0.337407,0.317544,0.32641,0.320863,0.358606
0.303671,0.20886,0.250031,0.312407,0.210113,0.307456,0.242978,0.256584,0.342561,0.313977,0.333759,0.326728,0.357448
0.27963,0.205933,0.255861,0.301111,0.218265,0.31087,0.257007,0.238599,0.343376,0.32177,0.361195,0.335304,0.38507
0.261871,0.24578,0.256868,0.287939,0.237115,0.312574,0.281686,0.238455,0.340993,0.340125,0.389592,0.341163,0.404723
0.272268,0.297325,0.234107,0.289445,0.251449,0.309287,0.295573,0.256256,0.336667,0.351915,0.407608,0.349357,0.390489
0.292662,0.326812,0.20618,0.310429,0.257919,0.300767,0.293548,0.272749,0.330334,0.353257,0.423339,0.35919,0.366999
0.286954,0.323994,0.202678,0.332844,0.261141,0.293279,0.288457,0.277209,0.323514,0.354595,0.440729,0.364527,0.368175
0.246244,0.288975,0.213126,0.343688,0.264893,0.294562,0.288883,0.277087,0.319357,0.358746,0.453149,0.365557,0.394236
0.186845,0.225712,0.210432,0.344991,0.273486,0.302884,0.290602,0.279871,0.318786,0.359833,0.452445,0.370859,0.429054
0.135549,0.169315,0.200989,0.338825,0.289848,0.306316,0.288423,0.282482,0.320508,0.358063,0.438032,0.385803,0.454015
0.1245,0.16653,0.206497,0.333116,0.310695,0.29733,0.283495,0.28061,0.323928,0.361571,0.418309,0.407184,0.454022
0.159652,0.215496,0.21804,0.336991,0.329184,0.284934,0.27892,0.274472,0.327643,0.373209,0.402938,0.431671,0.438212
0.206557,0.272051,0.205623,0.338466,0.340166,0.285032,0.275574,0.263715,0.32802,0.383117,0.393998,0.455669,0.428297
0.22758,0.302527,0.172676,0.318298,0.341309,0.298816,0.271601,0.247864,0.323575,0.379878,0.38748,0.471161,0.431312
0.217853,0.302104,0.161284,0.288145,0.329176,0.312312,0.263393,0.232212,0.317651,0.366821,0.381721,0.479655,0.44202
0.210607,0.282816,0.190862,0.283075,0.306213,0.317184,0.252079,0.223784,0.314253,0.358338,0.377533,0.491906,0.455007
0.234708,0.259483,0.2306,0.30659,0.294416,0.318782,0.246546,0.221423,0.313746,0.359182,0.372383,0.499263,0.467798
0.272647,0.243298,0.235258,0.325033,0.311726,0.325845,0.250279,0.222774,0.313321,0.359893,0.365735,0.479786,0.479419
0.299555,0.238175,0.192941,0.32227,0.340932,0.340824,0.254312,0.23626,0.30953,0.351256,0.365871,0.437601,0.489323
0.318282,0.235661,0.148711,0.312661,0.354198,0.358824,0.250176,0.265916,0.300633,0.333983,0.375988,0.397675,0.497238
0.324407,0.228112,0.158328,0.311008,0.347587,0.374272,0.239719,0.299534,0.291453,0.315625,0.38527,0.372141,0.497504
0.30525,0.232276,0.214734,0.320885,0.336738,0.387679,0.232649,0.328671,0.293492,0.301612,0.386391,0.358977,0.476002
0.280932,0.262183,0.267206,0.338633,0.336259,0.403339,0.237476,0.357143,0.308634,0.292982,0.382704,0.353632,0.43293
0.284055,0.285093,0.287255,0.358092,0.345631,0.420895,0.253459,0.382192,0.323291,0.28577,0.37806,0.348933,0.402949
0.309508,0.273376,0.281332,0.372481,0.355374,0.433715,0.27404,0.381345,0.333912,0.278445,0.37632,0.339403,0.414744
0.326921,0.261598,0.280134,0.376242,0.361974,0.437962,0.293918,0.332273,0.353188,0.287802,0.379505,0.331298,0.447166
0.324309,0.278262,0.305558,0.371381,0.36782,0.437522,0.306743,0.253589,0.381022,0.321013,0.380668,0.337649,0.465467
0.314563,0.293617,0.33576,0.365598,0.371003,0.437127,0.303688,0.196893,0.398782,0.345972,0.36987,0.358293,0.466703
0.308348,0.274509,0.34334,0.36302,0.361718,0.438715,0.285205,0.19109,0.386372,0.339979,0.347427,0.378444,0.463715
0.297376,0.225404,0.336025,0.362659,0.337624,0.4437,0.265229,0.224952,0.339282,0.322516,0.328194,0.389826,0.459147
0.273214,0.177521,0.329607,0.360837,0.316418,0.449586,0.259209,0.270014,0.289478,0.313851,0.326777,0.396003,0.44789
0.251863,0.162151,0.326874,0.354231,0.315025,0.451203,0.276707,0.304394,0.279057,0.313249,0.338286,0.401141,0.430851
0.257028,0.180493,0.329343,0.345057,0.328876,0.451208,0.312908,0.324962,0.304651,0.315776,0.347075,0.409328,0.417711
0.277271,0.207209,0.338399,0.337567,0.340942,0.455897,0.347432,0.334863,0.332988,0.324181,0.348451,0.426725,0.414177
0.277422,0.227161,0.349833,0.329886,0.334538,0.45468,0.368997,0.338949,0.348841,0.346218,0.347477,0.454152,0.415721
0.261673,0.24545,0.359579,0.319478,0.306991,0.4235,0.386503,0.350924,0.355242,0.374271,0.348185,0.48402,0.416062
0.266156,0.261091,0.367007,0.310491,0.279653,0.364611,0.408364,0.369712,0.360697,0.383391,0.355958,0.507653,0.412269
0.286384,0.264369,0.37093,0.304848,0.27163,0.313787,0.429953,0.377032,0.374012,0.370592,0.37818,0.520416,0.404749
0.285996,0.260991,0.3686,0.297065,0.270768,0.279071,0.440939,0.377123,0.387855,0.365189,0.41035,0.521148,0.396721
0.270046,0.26347,0.358492,0.287119,0.255627,0.22478,0.43596,0.388289,0.384966,0.382954,0.432258,0.512749,0.388452
0.277396,0.268509,0.342264,0.284382,0.231989,0.158528,0.422491,0.408979,0.368336,0.410031,0.429272,0.501837,0.376418
0.313665,0.267934,0.322814,0.289623,0.222879,0.143459,0.415919,0.435979,0.345017,0.437947,0.410429,0.493895,0.359156
0.349651,0.263329,0.303296,0.289605,0.228094,0.179113,0.420539,0.476738,0.292865,0.462817,0.401052,0.490364,0.339902
0.367139,0.26051,0.289323,0.277831,0.22185,0.193154,0.427826,0.521073,0.201579,0.452952,0.415311,0.489891,0.329145
0.367638,0.263048,0.283338,0.260798,0.1929,0.162854,0.438557,0.545386,0.125649,0.38459,0.429736,0.490148,0.337934
0.357685,0.270076,0.280142,0.244411,0.156056,0.124785,0.460755,0.548373,0.133075,0.302274,0.408298,0.49018,0.362001
0.34493,0.277365,0.279317,0.238578,0.126179,0.107427,0.485589,0.544782,0.214157,0.273214,0.36641,0.487416,0.384505
0.332692,0.285613,0.288186,0.258767,0.109579,0.121158,0.498513,0.534972,0.299218,0.297654,0.358128,0.469525,0.394116
0.31834,0.297878,0.305161,0.295837,0.116761,0.151772,0.500449,0.51199,0.351965,0.325333,0.39297,0.42273,0.390923
0.306488,0.294892,0.321455,0.319997,0.161492,0.175794,0.487901,0.484855,0.385753,0.336985,0.419427,0.357397,0.380179
0.308639,0.241079,0.332756,0.331278,0.238105,0.208192,0.441378,0.471765,0.407551,0.354937,0.389147,0.30794,0.368038
0.325321,0.148856,0.332573,0.349492,0.314056,0.265836,0.357433,0.475556,0.402058,0.387679,0.311576,0.296417,0.360809
0.345247,0.101024,0.316703,0.364371,0.359053,0.309995,0.267851,0.477502,0.365968,0.409642,0.243492,0.311737,0.361858
0.358206,0.162727,0.295816,0.357266,0.369322,0.299185,0.213081,0.456709,0.327913,0.399925,0.228399,0.328348,0.368316
