,0
145,-0.2551044
146,-0.3260589
147,-0.1189992
148,-0.3273281
149,0.07243587
150,-0.4096777
151,-0.1459526
152,-0.365565
153,-0.2621657
154,-0.3625616
155,-0.2983998
156,-0.02138206
157,-0.1389817
158,-0.3564358
159,-0.1099437
160,-0.271668
161,-0.1337496
162,-0.3326765
163,-0.2648962
164,-0.04369319
165,-0.163517
166,-0.1394302
167,-0.03876569
168,0.006527492
169,-0.2219045
170,-0.2708202
171,-0.4190591
172,-0.2231016
173,-0.2422333
174,-0.1311814
175,-0.1574736
176,0.06236388
177,-0.2624208
178,-0.1721392
179,-0.1401844
180,-0.279459
181,-0.0630747
182,-0.02180199
183,0.03597054
184,-0.2725714
185,-0.4008953
186,-0.5199017
187,-0.2705025
188,-0.0210562
189,-0.01238614
190,-0.2728113
191,-0.2644315
192,-0.2581621
193,-0.368222
194,-0.04344804
195,-0.1203775
196,-0.3756417
197,0.005110386
198,-0.1877156
199,-0.2812099
200,-0.2398549
201,-0.3060181
202,-0.2595051
203,-0.169282
204,-0.3376283
205,-0.2239908
206,-0.2903271
207,-0.1303929
208,-0.05936906
209,0.06376106
210,-0.3113869
211,-0.1716861
212,-0.3196012
213,-0.0938551
214,-0.2179521
215,-0.2612225
216,-0.09207029
217,-0.1315287
218,-0.3569679
219,-0.04874951
220,-0.04678345
221,-0.3265902
222,-0.2422316
223,0.003339275
224,-0.2948484
225,0.05097023
226,-0.06682042
227,-0.4157599
228,-0.1643309
229,-0.3065883
230,-0.06713735
231,-0.2264783
232,-0.2169403
233,-0.1013206
234,-0.1768473
235,-0.1771453
236,-0.08467333
237,-0.4310993
238,-0.2001358
239,-0.2812733
240,-0.1396528
241,-0.3537459
242,-0.279527
243,-0.1484958
244,0.008849233
245,-0.1740137
246,-0.4165938
247,-0.1542055
248,0.0003757556
249,-0.2055486
250,0.01960858
251,-0.1272757
252,-0.06619932
253,-0.155946
254,0.02061507
255,-0.052885
256,-0.1693336
257,-0.2071995
258,-0.0661875
259,-0.2686972
260,-0.2605426
261,-0.2577979
262,-0.2300489
263,-0.2077487
264,-0.3603064
265,-0.1768658
266,-0.1492937
267,-0.3520146
268,-0.4771014
269,-0.1457787
270,-0.4912089
271,-0.1722749
272,-0.1386503
273,-0.2154801
274,-0.1260811
275,-0.2979651
276,-0.3137035
277,-0.3099376
278,-0.07915614
279,-0.09194254
280,-0.3657571
281,-0.1175153
282,-0.3504244
283,-0.2104517
284,0.2629302
285,-0.1535823
286,-0.281047
287,-0.0009218425
288,-0.1995742
289,-0.2970049
290,-0.2954278
291,-0.2803869
292,-0.3418153
293,-0.205918
294,-0.3674031
295,-0.3552402
296,-0.3619607
297,-0.05812256
298,-0.3380593
299,-0.2530811
300,-0.2842538
301,-0.1522318
302,-0.2594381
303,-0.2681511
304,0.04852177
305,-0.2320775
306,-0.08670416
307,-0.1590931
308,-0.1740863
309,-0.1616771
310,-0.3697048
311,-0.2730146
312,-0.2844358
313,-0.2024129
314,-0.4410286
315,-0.1648884
316,-0.4344716
317,-0.1459697
318,-0.1930718
319,-0.3073222
320,-0.3105604
321,-0.1495401
322,-0.05402014
323,-0.332621
324,-0.2595707
325,-0.1960753
326,-0.1102079
327,-0.190478
328,-0.02497705
329,-0.168503
330,-0.2703092
331,-0.2519757
332,-0.2623659
333,-0.3764368
334,-0.2844503
335,-0.1716467
336,-0.06725985
337,-0.4009295
338,-0.2276853
339,-0.06088624
340,-0.1137664
341,-0.246473
342,-0.3619975
343,-0.1761759
344,-0.2128626
345,-0.2939964
346,-0.0299126
347,-0.1476336
348,-0.05388199
349,-0.236691
350,-0.240446
351,-0.2247251
352,-0.2518259
353,-0.2107544
354,-0.1103097
355,-0.1484863
356,-0.29459
357,-0.3585448
358,-0.238864
359,-0.280056
360,-0.409941
361,-0.4044895
362,-0.0541828
363,-0.1636084
364,-0.2279546
365,-0.4254625
366,0.02638217
367,-0.1941346
368,-0.1899981
369,-0.09302985
370,0.1324679
371,-0.06543942
372,0.08389654
373,-0.1923179
374,-0.3804363
375,-0.1263769
376,-0.2506836
377,-0.3295073
378,0.07634196
379,-0.2018293
380,-0.009637405
381,-0.2266264
382,-0.4056264
383,0.06725397
384,-0.09280692
385,-0.2750567
386,-0.302396
387,-0.1763162
388,-0.2920515
389,-0.3036174
390,0.007165236
391,-0.1973309
392,-0.2439958
393,-0.2306566
394,-0.1764652
395,-0.4264728
396,-0.03742964
397,-0.2198443
398,-0.4359895
399,-0.1269262
400,-0.1773559
401,-0.2402492
402,-0.1615881
403,-0.2203419
404,-0.2366928
405,-0.1908153
406,-0.2702336
407,-0.09839491
408,0.003300631
409,-0.1779895
410,-0.1327801
411,0.06605383
412,-0.3130775
413,-0.04942355
414,-0.1567311
415,0.1264047
416,-0.3454819
417,-0.3207577
418,-0.454305
419,0.07992352
420,-0.2717897
421,-0.1710056
422,-0.1275803
423,0.1069829
424,-0.2862228
425,-0.197998
426,-0.2758261
427,-0.2919776
428,-0.08199801
429,-0.2658373
430,-0.2719855
431,0.0513325
432,-0.3692338
433,-0.09774289
434,-0.08045859
435,-0.2666564
436,-0.4909981
437,-0.04729087
438,-0.1165079
439,-0.1191768
440,-0.09158211
441,-0.0513429
442,-0.2440484
443,-0.08320619
444,-0.4394783
445,-0.0736552
446,-0.2204454
447,-0.2858095
448,-0.3829924
449,-0.2969411
450,-0.1326918
451,-0.3616757
452,-0.2637914
453,-0.09430041
454,-0.3400979
455,-0.3939133
456,-0.02004538
457,-0.3135055
458,-0.3262469
459,-0.2421665
460,-0.1410256
461,-0.1237993
462,-0.2967543
463,0.01948183
464,-0.479802
465,-0.3278378
466,0.04469886
467,-0.2386607
468,-0.3348076
469,-0.2438818
470,-0.3682902
471,-0.1630469
472,-0.2464846
473,0.08547796
474,-0.2399164
475,-0.1639505
476,0.07049053
477,-0.2195738
478,-0.2054803
479,-0.2479001
480,-0.4160532
481,-0.3913621
482,-0.1971993
483,-0.1011637
484,-0.4373565
485,-0.05414857
486,-0.1661765
487,-0.354965
488,-0.215665
489,-0.2131456
490,-0.3907767
491,-0.3478461
492,-0.1780528
493,-0.122331
494,-0.2701306
495,-0.1931651
496,-0.2703367
497,-0.1525371
498,-0.260156
499,-0.1782315
500,-0.2646343
501,-0.2227148
502,-0.3473611
503,-0.1876308
504,-0.2355356
505,-0.3441449
506,-0.08880097
507,-0.2839132
508,-0.1764698
509,-0.2606019
510,-0.1915921
511,-0.2673236
512,-0.3521398
513,-0.1925601
514,0.01961459
515,-0.1576401
516,0.06906917
517,-0.3219365
518,-0.2648458
519,-0.4910792
520,-0.2032636
521,-0.1636639
522,-0.2941726
523,-0.1473973
524,-0.1083434
525,-0.1029746
526,-0.104548
527,-0.09889912
528,-0.221903
529,-0.2879651
530,-0.3028124
531,-0.1939939
532,-0.2231257
533,-0.34541
534,-0.2709375
535,-0.1752033
536,-0.2200243
537,-0.1053928
538,-0.09272776
539,-0.130482
540,-0.2022463
541,-0.2796971
542,-0.3711121
543,-0.4281377
544,-0.2968874
545,-0.0592874
546,-0.0340225
547,-0.2432269
548,-0.1921942
549,-0.2145172
550,-0.3158931
551,-0.3276221
552,-0.0624145
553,-0.1480209
554,-0.2010561
555,-0.387829
556,-0.3589274
557,-0.3010881
558,-0.2780388
559,-0.1547519
560,-0.1928396
561,-0.01147364
562,0.001705118
563,-0.1339251
564,-0.0796005
565,-0.4227506
566,-0.1210754
567,-0.1432469
568,-0.2965971
569,-0.3159605
570,-0.3641945
571,-0.3114655
572,-0.1158223
573,-0.4406554
574,-0.1646843
575,-0.17457
576,-0.2500152
577,-0.238418
578,-0.2321254
579,-0.0797381
580,-0.1964873
581,-0.365708
582,-0.3261243
583,-0.2647642
584,-0.1045452
585,-0.2027406
586,-0.2760979
587,-0.0062207
588,-0.5283846
589,-0.1441273
590,-0.214351
591,-0.09391791
592,-0.2319024
593,-0.1855464
594,-0.2015798
595,0.02445103
596,-0.161369
597,-0.2407158
598,-0.1579664
599,-0.3100651
600,-0.1923565
601,-0.2148913
602,-0.1385539
603,-0.05941924
604,0.01548865
605,-0.09578527
606,-0.2121693
607,-0.1837884
608,-0.2357949
609,-0.1211809
610,-0.05309295
611,-0.4591013
612,-0.1677955
613,-0.1673642
614,-0.1487148
615,-0.2822878
616,-0.1829178
617,-0.247437
618,-0.1324826
619,-0.2578805
620,-0.1186336
621,-0.2632924
622,-0.3367393
623,-0.0782408
624,-0.1890073
625,-0.1620404
626,0.06287829
627,-0.02750266
628,-0.4202479
629,-0.2953935
630,-0.2428437
631,-0.1135991
632,-0.1375666
633,-0.2638349
634,-0.1183722
635,-0.357329
636,-0.2965393
637,-0.1810265
638,-0.08506131
639,-0.2364983
640,-0.2487309
641,-0.2410505
642,-0.2452199
643,-0.0696421
644,-0.1116292
645,-0.2978422
646,-0.1944387
647,-0.101133
648,-0.2920599
649,-0.04493838
650,-0.235775
651,-0.1636735
652,-0.1923698
653,-0.2420211
654,-0.2998348
655,-0.08805695
656,0.08458924
657,-0.2846365
658,-0.2390423
659,-0.3060629
660,-0.3754716
661,-0.1065366
662,-0.2631162
663,-0.1158412
664,-0.2040708
665,-0.05032573
666,-0.2217255
667,-0.1704237
668,-0.3443419
669,-0.2158549
670,-0.05180775
671,-0.294461
672,-0.4108599
673,-0.2035401
674,-0.399902
675,-0.1240023
676,-0.1406378
677,-0.3407813
678,-0.2225598
679,-0.09686092
680,-0.4729025
681,-0.1414861
682,0.0393865
683,-0.3416068
684,-0.2756677
685,-0.05637015
686,0.04259791
687,-0.4134726
688,-0.07858318
689,-0.2569286
690,-0.2014453
691,-0.08318883
692,-0.3125204
693,-0.09656837
694,-0.1625463
695,-0.3522973
696,-0.3109244
697,-0.2568872
698,-0.3219289
699,-0.3211863
700,-0.07979369
701,-0.1666571
702,-0.3505394
703,-0.2618952
704,-0.139513
705,-0.1276479
706,-0.3755026
707,-0.3534029
708,0.0924457
709,-0.3181743
710,-0.3469171
711,-0.1333685
712,-0.07174632
713,0.1023876
714,-0.2376624
715,-0.02951836
716,-0.3434117
717,-0.2560528
718,-0.1191107
719,-0.111569
720,-0.274856
721,-0.1195328
722,-0.1592296
723,-0.4187122
724,-0.3091847
725,-0.198685
726,-0.07660755
727,-0.1217341
728,-0.1460318
729,-0.2674545
730,-0.3562862
731,-0.1283332
732,-0.05526782
733,-0.03113678
734,-0.1614005
735,-0.4136082
736,-0.1305323
737,-0.1592024
738,-0.3771357
739,-0.1344608
740,-0.08789612
741,-0.1378884
742,-0.2880219
743,-0.1352353
744,-0.2569987
745,-0.272394
746,-0.3224904
747,-0.2995062
748,-0.2964293
749,-0.2828538
750,-0.2099742
751,-0.1549495
752,-0.2938419
753,-0.3346417
754,-0.2408529
755,-0.07791975
756,-0.3041871
757,-0.2698958
758,-0.2791998
759,-0.2118898
760,-0.2155506
761,-0.2196726
762,-0.2197358
763,-0.2307663
764,-0.1018184
765,-0.1485121
766,-0.1160053
767,-0.4571533
768,-0.2508837
769,-0.328059
770,0.02564302
771,-0.2456194
772,-0.3626882
773,-0.1160023
774,-0.3210555
775,-0.212761
776,-0.04374072
777,-0.195551
778,-0.1707272
779,-0.07825588
780,-0.03230631
781,-0.2502321
782,-0.2739799
783,0.1335954
784,-0.1271339
785,-0.2323079
786,-0.1793441
787,-0.2944485
788,-0.1585652
789,-0.06506522
790,-0.1400564
791,-0.01128858
792,-0.2111564
793,-0.1038432
794,-0.1021291
795,-0.2603564
796,-0.08431586
797,-0.1467174
798,-0.2281059
799,-0.2527943
800,-0.4390037
801,-0.2469009
802,-0.4013591
803,-0.2309518
804,-0.1852478
805,-0.01066413
806,-0.125347
807,-0.2849746
808,-0.1818293
809,-0.0007926167
810,0.01516404
811,-0.2077719
812,-0.1689881
813,-0.08667633
814,0.06188613
815,-0.4422652
816,-0.2236152
817,-0.1848336
818,-0.2108979
819,-0.1084725
820,0.0005356184
821,-0.1623249
822,-0.1802906
823,-0.182964
824,-0.3244211
825,-0.2665098
826,-0.1011743
827,-0.2215942
828,-0.3818197
829,-0.2919074
830,-0.1486344
831,-0.2731154
832,-0.1145633
833,-0.1271488
834,-0.2009501
835,-0.1828299
836,-0.1400971
837,-0.2049839
838,-0.1799996
839,-0.3236804
840,-0.238654
841,-0.1485729
842,-0.06970595
843,-0.2794159
844,-0.1713068
845,0.01685983
846,-0.2845001
847,-0.09192458
848,-0.1918948
849,-0.1607434
850,-0.3826039
851,-0.2617362
852,-0.08167327
853,-0.2166126
854,-0.1121136
855,-0.1328593
856,-0.3260288
857,-0.1746
858,-0.178536
859,-0.2365399
860,-0.3577506
861,-0.4308485
862,-0.2949515
863,-0.2216494
864,-0.1781155
865,-0.3222163
866,-0.1484694
867,0.01326897
868,-0.3138924
869,-0.2249966
870,-0.1520987
871,-0.1444817
872,-0.1628364
873,-0.0569351
874,-0.2284508
875,-0.06277036
876,-0.1903538
877,-0.1876119
878,-0.09995279
879,-0.240498
880,0.05547566
881,-0.1991991
882,-0.2121268
883,-0.3229099
884,-0.1599627
885,0.02944455
886,-0.1189073
887,-0.3571937
888,-0.4145799
889,-0.1380485
890,-0.1534296
891,-0.04507856
892,-0.241019
893,-0.2914691
894,-0.3516564
895,-0.1419592
896,-0.05176471
897,-0.1610289
898,-0.01445759
899,-0.4158075
900,-0.2531732
901,-0.3467754
902,-0.4471356
903,-0.0429691
904,-0.384891
905,-0.3344391
906,-0.3694694
907,-0.05226368
908,-0.169867
909,-0.04398936
910,-0.3084518
911,-0.3478837
912,-0.1942552
913,-0.01186038
914,-0.2193168
915,-0.2319595
916,-0.3602596
917,-0.1968074
918,-0.260575
919,-0.08721675
920,-0.2499788
921,-0.4536828
922,-0.4032017
923,-0.06408355
924,-0.3517464
925,-0.142874
926,-0.326226
927,-0.209992
928,-0.1891014
929,-0.1749718
930,-0.1830971
931,-0.1364735
932,-0.1710931
933,-0.1915741
934,-0.4087081
935,-0.2417649
936,-0.3314015
937,-0.2708776
938,-0.1802726
939,-0.2081153
940,-0.2089673
941,-0.2725788
942,-0.0932693
943,-0.2957765
944,-0.2202677
945,-0.1440128
946,-0.167067
947,-0.2534611
948,-0.2257957
949,-0.3829278
950,-0.1812301
951,-0.04911717
952,-0.3263384
953,-0.01707774
954,-0.2980366
955,-0.07105333
956,-0.05796789
957,-0.1985784
958,-0.4750632
959,-0.3124864
960,-0.159123
961,-0.02013216
962,-0.229673
963,-0.4468801
964,-0.006340663
965,-0.1582799
966,-0.08726011
967,-0.0980993
968,-0.2092781
969,-0.1084485
970,-0.1705373
971,-0.2113126
972,-0.0841775
973,-0.1813611
974,0.001853497
975,-0.309086
976,-0.1340234
977,-0.01258189
978,-0.05013753
979,-0.1392802
980,-0.3233625
981,-0.1259792
982,-0.019415
983,-0.2457884
984,-0.1303403
985,-0.3378776
986,-0.09086959
987,-0.3232122
988,-0.3397068
989,-0.2016485
990,-0.02074729
991,-0.004879045
992,-0.04184693
993,-0.03187163
994,-0.3383138
995,-0.2702816
996,-0.1323051
997,-0.275289
998,-0.1142793
999,-0.2746739
1000,-0.1801428
1001,-0.2707906
1002,0.002286274
1003,-0.3231248
1004,-0.2755456
1005,-0.07987146
1006,0.007972321
1007,-0.1082831
1008,-0.2504579
1009,-0.3148944
1010,-0.2464853
1011,-0.3619934
1012,-0.1745832
1013,-0.3502824
1014,-0.3859864
1015,-0.220147
1016,-0.3665339
1017,-0.1756795
1018,-0.3647192
1019,0.01432548
1020,-0.1837349
1021,-0.1563564
1022,-0.1735269
1023,-0.2883795
1024,-0.1482606
1025,-0.0943722
1026,-0.1785734
1027,-0.1093444
1028,0.06375846
1029,-0.2997876
1030,-0.3385537
1031,-0.3860205
1032,-0.1200897
1033,-0.09818918
1034,0.01309397
1035,-0.0501293
1036,-0.003325454
1037,-0.2545492
1038,-0.2546546
1039,-0.225519
1040,-0.1639029
1041,-0.2842892
1042,-0.2430593
1043,-0.2318727
1044,-0.310231
1045,-0.1588232
1046,-0.2559369
1047,-0.1334344
1048,-0.00371035
1049,-0.2822967
1050,-0.1933028
1051,-0.4248942
1052,-0.1939418
1053,-0.2153678
1054,-0.3004042
1055,0.004074131
1056,-0.07344235
1057,-0.1357599
1058,-0.3231381
1059,-0.2224362
1060,0.04408399
1061,-0.1948822
1062,-0.3426672
1063,-0.3154522
1064,-0.3016069
1065,-0.3926215
1066,-0.1797747
1067,-0.08975173
1068,-0.368769
1069,-0.1564688
1070,-0.03366366
1071,-0.3409059
1072,-0.4422032
1073,-0.03137869
1074,-0.1025355
1075,-0.200608
1076,-0.2020114
1077,-0.1640597
1078,-0.1001036
1079,-0.2364544
1080,0.02114746
1081,-0.3313715
1082,-0.1044574
1083,-0.2954065
1084,-0.2578246
1085,-0.2050429
1086,0.03516426
1087,-0.2910333
1088,0.02805296
1089,-0.188539
1090,-0.08328475
1091,-0.0478875
1092,-0.2657253
1093,-0.1950175
1094,-0.04650239
1095,-0.2030679
1096,0.1154499
1097,-0.02679158
1098,-0.1471356
1099,-0.2078579
1100,-0.1268077
1101,-0.277106
1102,-0.3563616
1103,-0.2995348
1104,-0.3157516
1105,-0.5024825
1106,-0.149017
1107,-0.1479694
1108,-0.2947447
1109,-0.2764348
1110,-0.1851558
1111,-0.09129379
1112,-0.09454688
1113,-0.3111819
1114,-0.06854698
1115,-0.01700521
1116,-0.08368773
1117,-0.06293231
1118,-0.2778915
1119,-0.04824664
1120,-0.1655061
1121,-0.2816759
1122,-0.1394349
1123,0.1259104
1124,-0.1240612
1125,-0.2009515
1126,-0.1987336
1127,-0.3969185
1128,-0.2733573
1129,-0.01731615
1130,-0.2486895
1131,-0.2890862
1132,-0.1889202
1133,-0.1322969
1134,-0.2807682
1135,-0.4568126
1136,-0.3289468
1137,-0.3529845
1138,-0.25151
1139,-0.2863182
1140,-0.2067766
1141,-0.2284769
1142,-0.1866209
1143,-0.01938364
1144,-0.2692194
1145,-0.1779952
1146,0.04297579
1147,-0.2447423
1148,-0.351558
1149,-0.2759224
1150,-0.1745681
1151,-0.06604871
1152,-0.275604
1153,-0.1785452
1154,-0.2928665
1155,-0.1828302
1156,-0.3934931
1157,-0.1009773
1158,-0.2199134
1159,-0.1939641
1160,-0.223271
1161,-0.1271619
1162,-0.3238813
1163,-0.3292168
1164,-0.2559488
1165,-0.4213713
1166,-0.3089474
1167,-0.09605338
1168,-0.4405345
1169,-0.1251303
1170,-0.07301823
1171,-0.1516484
1172,-0.3132985
1173,-0.291545
1174,-0.3203693
1175,-0.2293147
1176,-0.2806675
1177,-0.1297419
1178,-0.2155807
1179,-0.02172169
1180,0.07658196
1181,-0.3696633
1182,-0.1466338
1183,-0.3666582
1184,-0.2343635
1185,-0.1887755
1186,-0.04622962
1187,-0.2950272
1188,-0.1924285
1189,-0.1572202
1190,0.03614251
1191,-0.3733242
1192,-0.4048503
1193,-0.1981254
1194,-0.05607134
1195,-0.4261431
1196,-0.176123
1197,-0.2616038
1198,-0.3387189
1199,-0.2759668
1200,-0.4370287
1201,-0.2048936
1202,-0.2699965
1203,-0.1734947
1204,-0.2621916
1205,-0.03464314
1206,-0.33646
1207,-0.3006527
1208,-0.150841
1209,-0.226386
1210,-0.1250165
1211,-0.3254992
1212,-0.1982633
1213,-0.08389488
1214,-0.3238293
1215,-0.2435391
1216,-0.3223866
1217,-0.1626659
1218,-0.4035846
1219,-0.1078928
1220,-0.297444
1221,-0.2855737
1222,-0.4613765
1223,-0.05379426
1224,-0.2789294
1225,-0.1522139
1226,-0.2184714
1227,0.07730196
1228,-0.1257292
1229,-0.3211074
1230,-0.250713
1231,0.09832567
1232,-0.1911847
1233,-0.150659
1234,-0.1521772
1235,0.1005223
1236,-0.2796788
1237,-0.08799047
1238,-0.05177777
1239,-0.4036929
1240,-0.3025812
1241,-0.01111012
1242,-0.04648815
1243,-0.1244328
1244,-0.1884005
1245,-0.08730866
1246,-0.09932237
1247,-0.2594992
1248,-0.3395689
1249,0.09632723
1250,-0.2036335
1251,0.01552843
1252,-0.3541892
1253,-0.4363675
1254,-0.2318973
1255,-0.1663697
1256,-0.2315802
1257,-0.2647447
1258,-0.3547908
1259,-0.044563
1260,-0.1921991
1261,-0.07842413
1262,-0.2171307
1263,-0.3293764
1264,-0.1315432
1265,-0.1561529
1266,-0.08873241
1267,-0.1688622
1268,-0.3397993
1269,-0.1630361
1270,0.0005129357
1271,-0.2524504
1272,-0.2443563
1273,-0.3096209
1274,-0.2711725
1275,0.00551028
1276,-0.3206046
1277,-0.1581806
1278,-0.3082412
1279,-0.1488624
1280,-0.1092533
1281,-0.1361663
1282,-0.2004763
1283,-0.2419805
1284,-0.4048399
1285,-0.2265314
1286,-0.1727988
1287,-0.1115373
1288,-0.3639368
1289,0.04625299
1290,-0.2218458
1291,-0.3290557
1292,-0.008590121
1293,-0.1793805
1294,-0.3682298
1295,-0.2520159
1296,-0.1117237
1297,-0.2107447
1298,-0.02930728
1299,-0.3491426
1300,-0.09124061
1301,-0.280235
1302,-0.2988238
1303,-0.2133389
1304,-0.3615867
1305,-0.1473814
1306,-0.1963032
1307,-0.351749
1308,-0.1456521
1309,-0.1647129
1310,-0.2947022
1311,-0.2796742
1312,-0.04062229
1313,-0.446318
1314,-0.1231654
1315,-0.1214767
1316,-0.4473244
1317,-0.3166536
1318,-0.1476914
1319,-0.1189132
1320,0.05923916
1321,-0.2709831
1322,-0.3529301
1323,-0.3015123
1324,-0.1400822
1325,-0.2963394
1326,-0.1239832
1327,-0.2917947
1328,-0.2229694
1329,-0.0990463
1330,-0.2087924
1331,-0.0619171
1332,-0.2118639
1333,-0.2729393
1334,-0.3443393
1335,-0.2871544
1336,-0.0593212
1337,0.03484191
1338,-0.07595434
1339,-0.05060242
1340,-0.2385408
1341,-0.2632324
1342,-0.1619811
1343,0.007193746
1344,-0.3050979
1345,-0.25765
1346,-0.1121072
1347,-0.2397972
1348,-0.4711336
1349,-0.1348502
1350,-0.3241859
1351,-0.1488503
1352,-0.0288243
1353,0.02300993
1354,-0.203263
1355,0.05573293
1356,-0.1039474
1357,-0.3132087
1358,-0.04549038
1359,-0.04298051
1360,-0.3713626
1361,0.1227535
1362,-0.433615
1363,0.005864646
1364,0.02103547
1365,-0.2150204
1366,-0.1768108
1367,-0.1270493
1368,-0.2898514
1369,-0.4082211
1370,-0.1214943
1371,-0.1495503
1372,0.05439999
1373,0.2540648
1374,-0.07380469
1375,-0.1904658
1376,-0.3099678
1377,-0.1144194
1378,-0.3440629
1379,-0.09110628
1380,-0.2593487
1381,-0.2544392
1382,0.01528297
1383,-0.1382519
1384,-0.1733194
1385,-0.2122448
1386,-0.2299108
1387,-0.08147622
1388,0.1879472
1389,-0.1912916
1390,-0.3078167
1391,-0.1856316
1392,-0.04046587
1393,-0.0061673
1394,-0.2427981
1395,-0.1643963
1396,-0.2106827
1397,-0.105951
1398,-0.1106728
1399,-0.2611587
1400,-0.05652851
1401,-0.2230723
1402,-0.3030321
1403,-0.1847907
1404,-0.2046761
1405,-0.1907615
1406,-0.2787743
1407,-0.4318613
1408,-0.1319454
1409,-0.3323931
1410,-0.07355473
1411,-0.01123006
1412,-0.2844527
1413,-0.1712428
1414,-0.2066167
1415,-0.1302124
1416,-0.008730625
1417,-0.2764546
1418,0.1876153
1419,-0.2872526
1420,-0.257051
1421,-0.1347675
1422,-0.130912
1423,-0.4528097
1424,-0.1267968
1425,-0.1602541
1426,-0.2085911
1427,0.006459449
1428,0.07139339
1429,-0.2427948
1430,0.1148571
1431,-0.2730268
1432,-0.1983717
1433,0.1526414
1434,-0.2491149
1435,-0.2726891
1436,-0.2016936
1437,-0.2485982
1438,-0.2768167
1439,-0.3134044
1440,-0.3770748
1441,-0.1652564
1442,0.1173421
1443,-0.3291295
1444,-0.1514261
1445,-0.1574597
1446,-0.1560984
1447,-0.1929909
1448,-0.3844115
1449,-0.1997005
1450,-0.02416558
1451,-0.2002271
1452,0.01131017
1453,-0.2728536
1454,-0.4559662
1455,-0.3347399
1456,-0.1190005
1457,-0.3173369
1458,-0.2475345
1459,0.05331082
1460,-0.0572821
1461,-0.0542999
1462,-0.3962788
1463,-0.3879758
1464,-0.0948821
1465,-0.3329047
1466,-0.4432958
1467,-0.02006999
1468,-0.4360826
1469,-0.2596324
1470,-0.1068286
1471,-0.2110559
1472,-0.1819819
1473,-0.5370165
1474,-0.3569101
1475,-0.3369709
1476,-0.2294699
1477,-0.3800206
1478,-0.09935276
1479,-0.1646991
1480,-0.348129
1481,-0.1666515
1482,-0.1916419
1483,-0.2932807
1484,-0.2238828
1485,-0.1155935
1486,-0.02855301
1487,-0.1273385
1488,-0.4178225
1489,-0.1458421
1490,-0.1676866
1491,-0.06646245
1492,-0.1716274
1493,-0.03103641
1494,-0.03715616
1495,-0.3726673
1496,-0.2780724
1497,-0.08027277
1498,-0.1767045
1499,-0.2740907
1500,-0.2747573
1501,-0.2604882
1502,-0.241867
1503,-0.4362371
1504,-0.2254891
1505,-0.4206085
1506,-0.1302151
1507,-0.1410982
1508,-0.04816986
1509,0.07695756
1510,-0.2099865
1511,-0.3101022
1512,-0.1465648
1513,-0.3285173
1514,0.02037222
1515,-0.3944399
1516,-0.3776764
1517,-0.2733163
1518,-0.1375342
1519,0.04516085
1520,-0.08804599
